feed,BabyBirdBlend,BreederAdvance Complete,BreederChoice Complete,BreederElite Complete,BreederOptimal Formula,BreederPerfect Plus,BreederPrime Formula,BreederVital Premium,BroilerBoost Supreme,BroilerBulk Ultra,BroilerCharge Complete,BroilerComplete Plus,BroilerPlus Advanced,ChickBoost Complete,ChickLaunch Pro,ChickStart Plus,ClutchBoost Supreme,ClutchMaster Formula,ClutchPower Premium,DevelopPro Advanced,EarlyGrow Formula,EggBoost Supreme,EggMaster Premium,EggQuality Enhanced,EggStream Formula,EggToChick Plus,EggcellenceBlend,EndStage Enhanced,FastFinish Formula,FeatherFill Premium,FeatherUp Complete,FecundityBoost Complete,FertileEgg Premium,FertileLayer Complete,FertileSupport Enhanced,FertilityMax Formula,FertilityPlus Complete,FinalBoost Premium,FinalPhase Complete,FineMeat Formula,FinishLine Enhanced,FinishPro Supreme,FinishRight Premium,FirstFeather Nutrition,FirstPeck,FledglingBlend,GrowStrong Advanced,GrowthBurst Formula,GrowthFinish Advanced,GrowthMax Complete,HatchMate Premier,HatchMore Premium,HatchPro Complete,HatchRate Pro,HatchSuccess Formula,HatchlingEssentials,JuniorLayer Prep,JuvenileBlend Plus,LastBoost Complete,LastStage Enhanced,LayMore Gold,LayWell Complete,LayerLuxe Complete,LayerProducer Plus,MarketMax Formula,MarketPrep Formula,MarketReady Formula,MatureBlend Complete,MeatMaker Premium,MeatMax Complete,MeatYield Advanced,MidGrow Formula,MidStageNutrition,MuscleBuilder Pro,NestResult Formula,NestStart Gold,OmegaEgg Enhanced,PeakLay Advanced,PeepNourish,PeepStart Max,PerfectFinish Pro,PrimeFinish Complete,ProteinPeak Complete,PulletDevelop Formula,PulletFirst Complete,PulletPower Premium,QuickGrow Formula,RapidGrow Complete,RapidMeat Enhanced,ReadyWeight Complete,ReproMax Enhanced,ReproNutrient Formula,ReproSuccess Formula,ShellBuilder Pro,ShellMax Enhanced,ShellStrength Pro,StartRight Formula,TeenChick Formula,WeightGain Pro,YolkPerfect Premium
BroilerCharge Complete,0.13985288902806745,-0.2797193942846445,0.15027215680339995,0.6381655830903367,0.21684875345212667,-0.06505352938347786,-0.3440153729685976,0.4645700600163406,-0.5137735641741308,0.10783004155462074,1.0,-0.14195062723369975,-0.0161956532690569,-0.05023067303080209,0.11772992722467165,-0.13837857399062603,0.1589563427231,0.07630099964859113,0.30688313514121707,-0.1840213965616502,0.2587675172056237,0.5559194413523703,0.05301961481167699,-0.40389797366920677,-0.11389907258867492,-0.002542110399130945,0.017925288214759597,0.040248750051807024,0.12708870500218503,-0.48148221740299724,0.23437503229874537,0.11673738572639805,-0.38001852531437635,0.0036149189599305504,0.040184121806568725,0.03014696720533017,-0.07980338863254388,-0.39517196975749497,-0.11995889381110549,0.1333752991724351,-0.1088419107312222,0.3438804727891561,0.4605712836555446,-0.2349263360090936,0.22794585813333723,0.29469332882818366,-0.21126109671231744,-0.621340935855735,0.1997720310851597,0.012714588526981145,0.1385885028213107,0.00905816258215396,-0.19215678898496744,-0.04773461204417996,-0.018428390180470024,-0.06390224759284578,-0.23945465707819058,0.19407877338320909,0.07812036362922001,-0.3191889519168262,-0.2737592154222484,-0.013487881153832967,-0.10764851291250135,-0.07489693032102354,-0.1844434383909624,0.14141075390942745,0.0189592991578571,0.06267415396401395,-0.34051542857398737,0.21391529281463156,-0.025350764362084312,0.03202627845924059,-0.13779937583812707,0.0880322204388828,-0.15485281949100788,0.6516893833144725,-0.163210699774018,-0.37193610785402076,-0.20435668201070142,-0.2242335172328365,-0.12992562326742854,-0.24951507085100827,0.569539088310207,-0.14430340414890291,-0.512842745454923,0.23977851783172588,-0.44182181363672757,-0.0725512618723167,-0.21826280010879806,0.08870023443262307,-0.19490340387125407,0.07315174577490527,0.09854544988211578,0.1580699919882073,-0.06726762283549094,-0.08054956616231615,0.416669741025118,0.3172273845479492,0.35868780140594514,0.05924486921236463
BroilerComplete Plus,-0.04207158796710763,0.16833122087112118,-0.28995409536262357,-0.2966468936439021,-0.08298772893059944,-0.3888026048741706,0.1170623559442827,-0.14484296108357592,0.30602861013927074,0.37205784632646066,-0.14195062723369975,1.0000000000000002,-0.126062811235325,-0.07752085449512189,0.27127639071787396,0.4267857741373925,-0.4256050535372398,0.013709636970074386,-0.19878694545997044,0.13733332461149614,0.29579349298385105,0.041387049349941266,-0.2706377674397805,-0.39760983544184286,0.34621633249806777,0.5191803437622459,-0.031647302766911446,-0.02849393843683478,-0.297937408801583,-0.21405831755615587,0.23025860423887395,-0.2060287344727601,0.21263304499933552,-0.14666671793039085,-0.1990335596488022,0.33968862145334106,-0.2653932115891626,-0.2832798896967046,0.40759536107754946,0.21709940308819864,0.11863670648172826,-0.33182355693985766,0.012191785092436918,0.28057937412175993,0.2105053312067846,-0.36893930351160126,-0.2552674103173836,0.4011214076726247,-0.09093896871351963,0.725619993777625,0.5023848698078531,0.35801679757293464,-0.14503606907660513,0.1983849703753674,-0.44922135500258153,0.42335236493525524,0.41687960474684993,0.18791040182200872,-0.4136314242172052,0.055410218501752956,0.5258040884630786,0.1838345363725141,-0.5063565491857182,-0.14903570917910738,-0.014244679037262939,0.090768019214461,-0.19552660732254032,0.1318249923102714,0.16822300859167005,-0.34843062378001466,-0.22783691496559924,0.0453117100822413,-0.4017300073745446,0.21284650182155115,-0.3149945846899705,-0.1975891341689044,-0.20379510062756007,0.42073244229378465,0.13513782056263976,0.1194387256660647,-0.38125390025546124,0.1449700918643406,-0.14711641480774998,-0.4696522316059293,0.1927975913628479,0.006770658568087413,-0.3416188385174162,-0.20198165476499585,0.12418906287173391,-0.17503633079352723,-0.03152252918110125,0.21260360194018862,-0.6597117086159219,0.1167198416269943,0.3428237801827062,-0.5362918579268199,-0.009392225676663396,0.07842477188253172,0.2842206710765477,0.15730241389427213
BroilerPlus Advanced,-0.1629087440272542,-0.07712538113073995,-0.21438154133801204,0.07286164530920669,0.3483679716975651,-0.4428530470996135,0.29843177422390144,0.5023436624152969,0.5563446190553074,0.055380399338227526,-0.0161956532690569,-0.126062811235325,1.0,-0.3013138931659297,0.26962924643009245,-0.3295016735066714,0.08771277050775426,-0.16899511305270748,0.15127147590629275,0.4073715214047886,0.11810464371130683,0.18191028504105236,0.20860655511057907,-0.19259860273392296,-0.2110586366988033,0.11167621216554266,-0.1489564345643794,0.12861147644789717,-0.35706800501719715,0.0027266209761119715,0.30764081510072383,-0.41581519647024207,0.3426305959848975,0.1556179029345538,-0.12835312263158266,0.17404755679995704,0.11786291827700468,0.2198732148924243,-0.061551721419237315,0.19424168751831228,-0.21425055465832207,-0.16159788176634793,0.3968596207122599,-0.0133484091615933,0.6943276705773299,-0.06936416838358138,-0.6136286695546787,0.06457056999344085,-0.3172844052230689,-0.39041091846330356,-0.39196526874166093,0.21962482211274276,0.43244759280066636,0.308143275650208,-0.48711520814366743,0.17002888353831966,-0.12573170146776233,-0.2620036145014531,0.08220507601948894,0.3735918848146114,0.11739945398457662,0.38648728683037065,-0.5445471010670487,0.14699150859526727,0.1724888137620172,0.18657628351574845,-0.14602872015222398,-0.20136552316126055,-0.09282414142848754,-0.32127905623393715,-0.1510957353377112,-0.4596976085978551,-0.34647082861994843,-0.00029330448198795376,-0.500701613429075,0.10371465684515031,-0.3291775473768166,0.1883198242342834,-0.2392115289594181,-0.020372489760860105,-0.14145676018472875,-0.3866312143186205,0.26026509504921164,-0.11895052223729814,-0.24472756585882743,-0.013915875676284497,0.20728340730940295,0.2711588628318754,-0.26996479457700906,0.17005707273528767,-0.20752807617408786,0.2000815227772857,-0.24154709219095946,0.3519706835983409,0.2771004761558067,0.013465536397345032,0.20517890959549112,-0.014562856313251896,0.4269785580750103,0.16107578838072814
ChickBoost Complete,-0.3281543041974632,0.11043153058634943,-0.19479672063756193,-0.17025311404426985,0.07486296568249341,0.3328607167418342,-0.07813331244962042,-0.5750547996627283,-0.20945413706804128,0.18717601815382173,-0.05023067303080209,-0.07752085449512189,-0.3013138931659297,1.0,0.02436812952664366,-0.4465317957145462,0.14013355170398525,-0.44939205528198256,0.1252011209980182,-0.1170003499551641,-0.3403478313155483,-0.06047464481577081,0.0676460949142593,0.35244555388384036,0.23898789377037086,0.13436131731144643,-0.2815705675486362,-0.1413093259405924,0.5929987153783645,0.1126042048040634,0.033709304513295506,0.5640957231965016,0.2753728940165058,0.5927283040337483,0.154538874959407,-0.1310023630385023,0.40621591963166725,-0.08381407601844079,0.278252406994281,0.17192511149668588,-0.26388360570992053,-0.2550255583562031,-0.31869558715329904,0.19131128220104782,-0.2904072816243041,0.1904803597398408,-0.2580725641957631,0.29455020417639777,-0.3609624935306349,0.24964966109530695,-0.08193297246208393,-0.14175977149929925,-0.4760238708426623,-0.1959114385479212,0.23719089435010535,0.0937207004801883,-0.08507572264748378,0.45089769088527704,0.1451593536388873,0.18374703715878962,-0.3540911252201299,-0.46192970158819513,0.2605366494724183,-0.36932775833931797,-0.2705604139004831,0.20973576780121653,0.3155186761193813,-0.24882409334009536,0.7363740834922052,0.7210366857043461,-0.3685420490296292,-0.11595698809911555,-0.001163114974701411,-0.577120910198405,0.3010952423518793,-0.2922874274893525,-0.36574455133624517,-0.12799052949079365,-0.6987722159209514,0.094976128783499,-0.26028190964448383,-0.335038498361921,-0.5265198554159206,0.22055613942014476,-0.0011442710754988473,-0.2930437177136961,-0.25560529181310393,0.3228886405949271,0.4863358627145514,0.3168951878066836,-0.34040494784643777,-0.24744492017980593,0.38000108933827864,0.37625902324223504,0.19244874874885698,0.09477647112463645,-0.17562978497692214,-0.18921172637793593,-0.36234414164616013,-0.23932792211398632
ChickLaunch Pro,-0.4903065175649094,0.32439751051284,-0.8316364646063693,0.30387512971975406,0.863779212019403,-0.2180480831557321,0.02770534110142469,-0.31947699857040907,0.31159283196905674,0.7269713103833851,0.11772992722467165,0.27127639071787396,0.26962924643009245,0.02436812952664366,0.9999999999999998,0.018359438828825715,0.05607684499524854,-0.3430033137656089,-0.41764419170257416,-0.291138926709959,0.5653162415569304,0.21300621721579197,0.4919149608634299,-0.06561501734551795,0.03427457180943731,0.7771982059956976,-0.740883259547595,-0.3207626995662374,0.07881556934326571,-0.3078070379932666,0.5419804296805862,-0.5785770831537481,0.7804481342439668,-0.33442316061651267,-0.26968489737524576,0.53096296860591,-0.4227209097868145,0.22220456162797975,0.3319541359627932,0.8219748000121165,-0.6661693577457954,0.05377886944848404,0.7159098645947478,0.8536507685942091,0.4124792173431873,0.055805639880211755,-0.461882810170736,0.38068656650869515,-0.7023949489261219,0.0554183472373725,0.06720258984833281,0.8795757949653202,-0.0007069716645982056,0.3190505185769412,-0.7638613573527671,0.9051719353030055,-0.3952409556284644,0.20482134834234744,-0.2511738843269887,0.008391769574203168,0.5575463603963544,0.47695676928069725,-0.7145290937658377,0.012129105981269992,-0.14069778927656648,0.8454453542591335,-0.3182675833156795,-0.6977487938635363,0.1807668627074588,-0.1779126771333003,-0.6492740946381406,-0.6941101985049242,-0.9023821071796504,-0.09067024451865473,-0.8512149354986643,0.3645447868529763,-0.44289125141183777,0.504964659423805,-0.2079061936012119,-0.6501627899240245,-0.660247059989994,-0.7855219642477727,-0.2521611235177858,-0.057038390572446675,-0.32513229095444107,-0.4315967852801793,-0.24723064865067823,0.7165962372212058,-0.5237346795494997,0.6582074407875018,-0.6474605492029857,0.4709160877530107,-0.24186771567112325,0.14947878629812536,0.6766438618128382,-0.0033855217789128048,0.5504057565589022,0.3716745011142275,-0.048061279474313656,-0.16344956090509957
ChickStart Plus,0.37549005507613414,-0.09438925653022433,-0.09619441128096583,-0.04417316721218304,-0.33963550683026367,-0.1790354746081717,-0.28184407613755574,-0.010818311924835068,0.2798352844736825,-0.04106245058019667,-0.13837857399062603,0.4267857741373925,-0.3295016735066714,-0.4465317957145462,0.018359438828825715,0.9999999999999998,-0.5679685892743702,0.3826952185069388,-0.5053007044427144,0.12431898945993489,0.2412548200194119,-0.029203212240065165,-0.3884166775669142,-0.384718867625855,0.27331573762341604,0.2094263987522782,0.2447277107521038,-0.18455027308865332,-0.24238215610974465,-0.1767969117630741,0.0085139050509486,-0.1991838311232196,-0.2802733545344958,-0.5673115780845707,-0.36616795163635907,0.4678992986342534,-0.6296237831225899,0.03571317489154498,0.051289529350697124,-0.2856293169021467,0.3222577623645883,0.09925092663452159,-0.10472411889491517,0.0416579360352182,0.028616998435322706,-0.1955793611398251,0.2609832896456698,0.05296162181084939,0.286920167032487,0.3266163206990579,0.508363548287567,0.020367611373226173,0.05816110643157843,0.21897326818967797,-0.11894010417603447,0.029098302588250215,0.4249886979526343,0.09950895025729646,-0.11001051698147567,-0.26720785418088516,0.34768538513938135,0.2690273866914354,-0.053282702014972934,-0.037765673046679354,0.11086784386431765,-0.05579705157653683,-0.5295551872123857,0.3760346511223376,-0.3336324871167179,-0.41124118171742136,0.2829557908970544,0.3004052881759956,-0.08059744384144582,0.4172853237767769,-0.0017351738952048961,0.0022958795447180834,0.3039767510560787,0.3924537010821446,0.7100629133037162,-0.04227876567306855,0.16215507294540182,0.46708676252001435,0.06571039122183166,-0.19300485698849304,0.31297591406494985,0.26269954549335744,0.06848997196057005,-0.3771581952233547,-0.32168976015585865,-0.5072819380813989,0.620389549614503,0.2670794734428348,-0.4184547025888565,-0.6803215398675788,-0.20029607098598132,-0.2706955677926929,-0.029104620315933194,0.39944209549101484,-0.07428537222517362,-0.048426563828110614
ClutchBoost Supreme,-0.6661840941869,0.1064029888302789,0.036209481849708784,0.07158749578727767,0.23961273577913197,0.3102028141335311,0.005347744634775665,0.01486121870284301,-0.09995562842337741,-0.008003004147075887,0.1589563427231,-0.4256050535372398,0.08771277050775426,0.14013355170398525,0.05607684499524854,-0.5679685892743702,1.0000000000000002,-0.07450190825801187,0.5798329972758092,0.05848692142224229,-0.30058964271423877,-0.3718223708242806,0.19337600516610143,0.28855252993060837,-0.4065208107098885,-0.13404279833496466,-0.1623325828429137,0.36451957800192186,0.23586533771277737,0.531388901032801,-0.006315644321045245,-0.03542794380844004,0.1540388507017779,0.09878860676783695,0.700089408099068,-0.4299076600460314,0.46059531172325274,0.12988125828458422,-0.4892281521594542,0.2419050531664969,-0.34233379562960653,-0.1457146243118595,0.07148039929625306,-0.024967713168277433,-0.047883766709827635,0.3913134874646427,0.17376780022591098,-0.07236401957241086,-0.11645669517504721,-0.2240065870949592,-0.6115445415953393,0.17840384763154768,-0.019680421247897553,-0.7228312575760975,-0.08793520585417895,-0.01238905101575609,-0.6565261059392528,-0.2893456063569306,0.21844509823525562,-0.13417467956824725,-0.3878409943767341,-0.1760263287452547,0.17948604005807245,0.03367945538460663,0.19490489242173403,-0.08927823807143587,0.6988440960206794,-0.3520205754682819,0.06544510726070735,0.2805994809456742,-0.07310461191830923,-0.3787917004180767,-0.15688068816063938,-0.015534437224155855,-0.1366555869684023,-0.03745032625666584,0.09987133924571054,0.02135069050073264,-0.11661347594148669,0.19556014363584645,-0.30459866610709635,-0.3384715670939389,-0.1567155050725227,0.23089443434811607,-0.48329513833749793,-0.21071634700788186,0.1566579274729505,0.2928597179772305,-0.02638551606519026,0.4707185203635252,-0.3584750726120867,-0.4695756247686869,0.5883707644955113,-0.026929661176430697,0.16330009330861794,0.08062964652586417,0.10281539796554554,-0.3013306476027399,0.05241893273590366,0.3924638416895952
ClutchMaster Formula,0.2603541269085399,0.18394136288075735,0.23655194834405063,-0.39089554729971615,-0.3084342184639807,0.3719771352648473,-0.653915955616467,0.3697499766916896,-0.040916955981350395,-0.3739353175608612,0.07630099964859113,0.013709636970074386,-0.16899511305270748,-0.44939205528198256,-0.3430033137656089,0.3826952185069388,-0.07450190825801187,0.9999999999999999,-0.2031392008823893,0.1630829448183299,0.25604249123858275,0.15821465753005753,-0.24163897059458617,-0.6329979972139299,0.36300294433616104,-0.12978978223237841,0.3409999855658293,0.22920987698362372,0.2036631000017563,0.06445657526157396,-0.1822882236618248,-0.07980470496845686,-0.528430047999334,-0.5110029191951069,0.30835778075094067,0.15203087328270243,-0.26578483488416105,-0.3248784203885161,-0.2354520957834331,-0.5385403334798277,0.21946826021047494,-0.23935977439430514,0.07949109984822983,-0.33746638645104005,-0.13477699198674908,0.40375068477842835,0.31887426765631033,-0.5074658545274824,0.3075606716034629,0.2089470864129635,-0.1499208838960465,-0.1523238945620616,-0.4036960443365618,0.08397305671057936,0.012375730486227365,-0.3607923555311633,0.01649859676648801,0.13264803850636023,-0.07834013399538435,-0.23144783911162883,0.25836428223809704,0.36783677003396203,0.03754092757081451,0.18148742070125157,0.6055866690330742,-0.3556599654412982,0.15186335730819484,0.2770839096700397,-0.6287091181038975,-0.40766459322822074,0.33897662751923274,0.1732113614428596,0.18512157335179624,0.7459046081206119,0.0007531062828779744,0.2719813273196246,0.4312192874761416,-0.054124983914652314,0.36529097780754416,0.1874322861502453,0.3064681023420599,0.4018006951186834,0.31980531355239195,-0.5649824343252613,-0.23886680299499555,0.46036192961268235,-0.08052387830572466,-0.4662689691601334,-0.14527413500852202,-0.5775862546512349,0.39009281095298187,0.16991242869848985,0.29603071270889075,-0.5434120921176478,-0.45150575230471984,0.24363539078671123,0.13379806206258943,0.2580215993378709,0.033115168851792165,0.3682836031995803
ClutchPower Premium,-0.17085640950814293,-0.4174866152021652,0.508731247221877,0.13593643907913316,-0.26952863927163084,-0.13573364952794467,0.2710766016264756,0.44980302296198954,-0.1948028768489673,-0.22063866868571183,0.30688313514121707,-0.19878694545997044,0.15127147590629275,0.1252011209980182,-0.41764419170257416,-0.5053007044427144,0.5798329972758092,-0.2031392008823893,0.9999999999999996,0.28161139377909233,-0.6682470218684307,-0.1659032663132791,-0.2543670683833219,0.097960061907956,-0.4802374644662536,-0.37452261184879704,0.2851675358312363,0.3151087945363396,-0.1508444389793493,0.2970779761378572,-0.0041839625653536305,0.32376943307001127,-0.3007907217383262,0.5377661422534668,0.527516989898981,-0.6340110472240278,0.7572847228819979,-0.284775768541296,-0.3731620316910749,-0.08207266554684824,0.15516714578148183,-0.1450202437997242,-0.3216929097770022,-0.5983488428186137,0.17031328895398462,0.11134112070603881,-0.011888935875393672,-0.19532591130167934,0.2589296675964548,-0.03911348466261877,-0.16915478705954867,-0.39786263494754026,0.16110451001532622,-0.6643961882207763,0.24789935197416982,-0.4020835251548134,-0.09310194141213265,-0.36896456451534987,0.35777417041711784,0.09578828030446786,-0.7161399471083274,-0.5483314037418283,0.3409885514693699,-0.2109959920987627,-0.08004271556002644,-0.40257103463416627,0.6133620585134701,0.21643691470926368,0.04609781511789912,0.4008952163963222,0.11594545182367537,0.12085308758901897,0.2506341368537415,-0.08134909235399461,0.24919583211099225,-0.302711000594002,0.03654424997986927,-0.37825219635402196,-0.10211766324546546,0.5651216413059216,-0.05854664928911466,0.11988484893642896,0.18081403938681972,0.12648019509371777,-0.1304992689787891,0.06020738147668747,0.06583662282053523,-0.21554062240061364,0.264357734817945,-0.02222370743284678,0.05947668712173176,-0.681902701339622,0.15687991385681677,0.25997078395268586,-0.011547469912816412,-0.24646997541370755,-0.15392078536806272,-0.413611120281891,0.4873141643066428,0.45620044190227804
DevelopPro Advanced,-0.08357498693531584,-0.28070811292818787,-0.010088581225244569,-0.4107755113533628,-0.4892967265464492,-0.2434335791534319,-0.00813370423512959,0.3935545448519674,0.5705737849578111,-0.2819995755053235,-0.1840213965616502,0.13733332461149614,0.4073715214047886,-0.1170003499551641,-0.291138926709959,0.12431898945993489,0.05848692142224229,0.1630829448183299,0.28161139377909233,1.0,-0.19594063465925632,-0.2123938330239636,-0.34458892226379767,-0.3481996495420253,0.016934973352604937,-0.07499608090080491,0.3623141415220261,0.4255268345298586,-0.2598082090440294,0.4602205377734065,0.12696030057229335,0.0860334311450566,-0.14928875229541863,0.3067735870261985,0.20502241174926628,0.11113739488413642,0.24695521804974405,0.1267401157547333,-0.23982070554570392,-0.3227862230449834,0.15592485899137948,-0.5384553022892775,-0.2436505852766436,-0.4155253453250216,0.34877777274761135,-0.16053385815519444,-0.2931532203151156,0.0823778419619129,0.1743717586379905,0.10114939465648833,-0.3076023134876317,-0.19479238451264505,0.10789040300818853,-0.19025143264674815,-0.21740995338947675,-0.3141606220299704,0.24766896961508192,-0.24547560657861703,0.23464537983211786,0.16940423135224103,-0.1846429039188646,0.16004913869771537,-0.09288654491780872,-0.1782991119329646,0.5115178897688661,-0.4150790144398238,0.0927424881355398,0.35601794600102143,0.06015895423865548,-0.145373078743822,0.2665242269240602,-0.02943083763958883,-0.08054389570972711,0.05107430954013511,0.10572636259218526,-0.3427309327977362,-0.013949225791411685,0.4276485233075291,0.021516430180992446,0.7607334214721254,-0.011062293503657075,0.19657976150989045,0.05295385967085538,-0.17787454379090753,-0.09823472027578684,0.26248047167930455,0.36168830876849856,-0.2888760126709896,0.1763890471097499,-0.306213013599395,0.2971899629792083,-0.2643168789889316,-0.11656001846817217,-0.18342377617549832,-0.06234720059487509,-0.3533070514412802,-0.1972484906459096,-0.1448306507278333,0.313422196992417,0.313704889710299
EarlyGrow Formula,0.0769040609955327,0.41232170878593416,-0.3909557863121007,0.11938013230915161,0.47686191765812397,-0.02912541519032823,-0.2305935255148787,-0.025233310004896564,-0.006601040209269521,0.3478980211343887,0.2587675172056237,0.29579349298385105,0.11810464371130683,-0.3403478313155483,0.5653162415569304,0.2412548200194119,-0.30058964271423877,0.25604249123858275,-0.6682470218684307,-0.19594063465925632,1.0,0.3980383480483487,0.270094548682406,-0.4011373977530397,0.41993872627013995,0.3715731725137269,-0.21896261111155735,0.029856125558453725,-0.001665673931403655,-0.48773943381572427,0.12946748774913966,-0.5131803285286493,0.21758833410069955,-0.566723724807766,-0.3367593795568171,0.5310011773840733,-0.7561121771449056,0.05909286526494677,0.15247798152909942,0.3002836787518987,-0.17862914580315947,0.2096708026090019,0.731235591756193,0.438314190756908,0.10443992743876691,-0.0712571340139926,-0.20342694555340687,-0.18920100178937596,-0.11245107509289126,0.07975875741785332,0.061190758491164204,0.6849680707207445,-0.12003323905301878,0.5180536129556655,-0.5236262478904693,0.4830479566059883,-0.03513621673770916,0.2769301462447531,-0.5646045132005211,-0.3369231645713589,0.645749775915737,0.6834643509131397,-0.716880316251022,0.31209880146601715,0.16817930511035725,0.34161178861896246,-0.43091669287778767,-0.15845339177437764,-0.3427652675510317,-0.5653136780645011,-0.09997284585553405,-0.16814368706708696,-0.49203304341795256,0.27173229510700514,-0.568926990561935,0.6544073327614954,-0.15163153243030378,0.28201280538575546,-0.06063675992094759,-0.5927331694860007,-0.1585162245667356,-0.2886667356695016,0.24114556906196238,-0.3778597924604641,-0.2983286720154374,0.07947338141285484,-0.30363349641436493,0.13033309661545786,-0.29775900585197956,0.12520947954351516,-0.3838806122673018,0.671109969144523,-0.19965746526174707,0.01973377323409499,0.11083717336530899,-0.029850206789924658,0.3457874172244974,0.36260716442405755,0.0012080348749049785,-0.11059675436934793
EggBoost Supreme,0.39641377771480596,-0.2085970794568762,-0.15339367185014402,0.40528788112178793,0.23449555674987382,-0.30737693375501046,-0.24736219255863873,0.2978018358880422,-0.17100811232858043,0.4127657743376768,0.5559194413523703,0.041387049349941266,0.18191028504105236,-0.06047464481577081,0.21300621721579197,-0.029203212240065165,-0.3718223708242806,0.15821465753005753,-0.1659032663132791,-0.2123938330239636,0.3980383480483487,1.0,0.23936218498392894,-0.5185867593214247,0.062262812910699517,0.3823472571360296,-0.2128101070763505,-0.4527840166158987,0.32688000209479934,-0.7095825102887674,0.5668265821003093,-0.09745536634236002,-0.06528958661302277,-0.07999681370615588,-0.19575295439532506,0.4620482483475649,-0.06085436270670107,-0.4897400540903264,0.4810512863856793,0.2653358817593657,-0.2026198837172237,0.10003384706641857,0.5530626577029284,-0.02428316160538101,0.5100370669525757,0.31938625413996363,-0.548071286646043,-0.4484331320569889,-0.20888502910556833,0.19537930050182142,0.39942070921471173,0.04260277050271081,-0.36480801521615014,0.600317799971382,-0.23961592511213117,0.2061899470364328,0.03338974588811571,0.21058489742837636,-0.17791737885709696,0.31836696491829425,0.3076740571545174,0.18659961702082653,-0.30731203746681796,-0.31861494264124723,-0.25835114669228076,0.47035138479048494,-0.1869231290339782,-0.16361026561920242,-0.11902444729284647,0.0449187752183889,-0.4119339949815029,-0.06341885311870878,-0.15024340475344267,-0.003457613299404494,-0.30870771959464066,0.4553797265989483,-0.10700840050948539,-0.31403564549141566,-0.4125507710973896,-0.3576884214769984,-0.2389519699908517,-0.2960679679078892,0.27495512121686577,-0.5602428476711034,-0.4967137207581911,-0.15722756337485358,-0.6718211794888809,0.009954624993045435,-0.4195630180947009,-0.11846703624783954,-0.26765592813054395,0.24512157637580567,-0.15802290507215283,0.19882942483608287,0.24379531143251848,0.2901306940747477,0.6513231172102182,0.6045896641505453,0.37521379671457605,-0.006121015304021191
